{ 1 JetEta 1 JetPt 1./([0]+[1]*100./3.*(TMath::Max(0.,1.03091-0.051154*pow(x,-0.154227))-TMath::Max(0.,1.03091-0.051154*TMath::Power(208.,-0.154227)))+[2]*((-2.36997+0.413917*TMath::Log(x))/x-(-2.36997+0.413917*TMath::Log(208))/208)) Correction L2Relative}
-5.1910 -3.8390 5 10 6500 1.0315 0.4257 0.0
-3.8390 -3.4890 5 10 6500 0.9997 0.0195 0.0
-3.4890 -3.1390 5 10 6500 0.9778 -0.0507 0.0
-3.1390 -2.9640 5 10 6500 0.9830 -0.0863 0.0
-2.9640 -2.8530 5 10 6500 1.0261 -0.1529 0.0
-2.8530 -2.6500 5 10 6500 1.0205 -0.0892 0.0
-2.6500 -2.5000 5 10 6500 0.9975 0.0036 0.0
-2.5000 -2.3220 5 10 6500 0.9926 0.0083 0.0
-2.3220 -2.1720 5 10 6500 0.9863 0.0217 0.0
-2.1720 -1.9300 5 10 6500 0.9911 0.0019 0.0
-1.9300 -1.6530 5 10 6500 0.9904 -0.0177 0.0
-1.6530 -1.4790 5 10 6500 0.9899 -0.0080 0.0
-1.4790 -1.3050 5 10 6500 0.9940 -0.0007 0.0
-1.3050 -1.0440 5 10 6500 0.9950 0.0036 0.0
-1.0440 -0.7830 5 10 6500 0.9967 0.0039 0.0
-0.7830 -0.5220 5 10 6500 0.9987 0.0011 0.0
-0.5220 -0.2610 5 10 6500 0.9996 0.0013 0.0
-0.2610 -0.0000 5 10 6500 0.9994 0.0060 0.0
0.0000 0.2610 5 10 6500 0.9994 0.0060 0.0
0.2610 0.5220 5 10 6500 0.9996 0.0013 0.0
0.5220 0.7830 5 10 6500 0.9987 0.0011 0.0
0.7830 1.0440 5 10 6500 0.9967 0.0039 0.0
1.0440 1.3050 5 10 6500 0.9950 0.0036 0.0
1.3050 1.4790 5 10 6500 0.9940 -0.0007 0.0
1.4790 1.6530 5 10 6500 0.9899 -0.0080 0.0
1.6530 1.9300 5 10 6500 0.9904 -0.0177 0.0
1.9300 2.1720 5 10 6500 0.9911 0.0019 0.0
2.1720 2.3220 5 10 6500 0.9863 0.0217 0.0
2.3220 2.5000 5 10 6500 0.9926 0.0083 0.0
2.5000 2.6500 5 10 6500 0.9975 0.0036 0.0
2.6500 2.8530 5 10 6500 1.0205 -0.0892 0.0
2.8530 2.9640 5 10 6500 1.0261 -0.1529 0.0
2.9640 3.1390 5 10 6500 0.9830 -0.0863 0.0
3.1390 3.4890 5 10 6500 0.9778 -0.0507 0.0
3.4890 3.8390 5 10 6500 0.9997 0.0195 0.0
3.8390 5.1910 5 10 6500 1.0315 0.4257 0.0
