{ 1 JetEta 1 JetPt 1./([0]+[1]*100./3.*(TMath::Max(0.,1.03091-0.051154*pow(x,-0.154227))-TMath::Max(0.,1.03091-0.051154*TMath::Power(208.,-0.154227)))+[2]*((-2.36997+0.413917*TMath::Log(x))/x-(-2.36997+0.413917*TMath::Log(208))/208)) Correction L2Relative}
-5.1910 -3.8390 5 10 6500 0.9278 0.4510 0.0
-3.8390 -3.4890 5 10 6500 0.9790 0.3158 0.0
-3.4890 -3.1390 5 10 6500 1.0020 0.2238 0.0
-3.1390 -2.9640 5 10 6500 1.0018 0.2324 0.0
-2.9640 -2.8530 5 10 6500 1.1417 0.6326 0.0
-2.8530 -2.6500 5 10 6500 1.0994 0.2691 0.0
-2.6500 -2.5000 5 10 6500 1.0200 0.2771 0.0
-2.5000 -2.3220 5 10 6500 0.9455 0.1305 0.0
-2.3220 -2.1720 5 10 6500 0.9347 0.0739 0.0
-2.1720 -1.9300 5 10 6500 0.9493 0.1239 0.0
-1.9300 -1.6530 5 10 6500 0.9509 0.0794 0.0
-1.6530 -1.4790 5 10 6500 0.9515 0.0621 0.0
-1.4790 -1.3050 5 10 6500 0.9630 0.0404 0.0
-1.3050 -1.0440 5 10 6500 0.9643 -0.0199 0.0
-1.0440 -0.7830 5 10 6500 0.9772 0.0112 0.0
-0.7830 -0.5220 5 10 6500 0.9771 0.0310 0.0
-0.5220 -0.2610 5 10 6500 0.9748 0.0276 0.0
-0.2610 -0.0000 5 10 6500 0.9760 0.0357 0.0
0.0000 0.2610 5 10 6500 0.9760 0.0357 0.0
0.2610 0.5220 5 10 6500 0.9748 0.0276 0.0
0.5220 0.7830 5 10 6500 0.9771 0.0310 0.0
0.7830 1.0440 5 10 6500 0.9772 0.0112 0.0
1.0440 1.3050 5 10 6500 0.9643 -0.0199 0.0
1.3050 1.4790 5 10 6500 0.9630 0.0404 0.0
1.4790 1.6530 5 10 6500 0.9515 0.0621 0.0
1.6530 1.9300 5 10 6500 0.9509 0.0794 0.0
1.9300 2.1720 5 10 6500 0.9493 0.1239 0.0
2.1720 2.3220 5 10 6500 0.9347 0.0739 0.0
2.3220 2.5000 5 10 6500 0.9455 0.1305 0.0
2.5000 2.6500 5 10 6500 1.0200 0.2771 0.0
2.6500 2.8530 5 10 6500 1.0994 0.2691 0.0
2.8530 2.9640 5 10 6500 1.1417 0.6326 0.0
2.9640 3.1390 5 10 6500 1.0018 0.2324 0.0
3.1390 3.4890 5 10 6500 1.0020 0.2238 0.0
3.4890 3.8390 5 10 6500 0.9790 0.3158 0.0
3.8390 5.1910 5 10 6500 0.9278 0.4510 0.0
