{ 1 JetEta 1 JetPt 1./([0]+[1]*100./3.*(TMath::Max(0.,1.03091-0.051154*pow(x,-0.154227))-TMath::Max(0.,1.03091-0.051154*TMath::Power(208.,-0.154227)))+[2]*((-2.36997+0.413917*TMath::Log(x))/x-(-2.36997+0.413917*TMath::Log(208))/208)) Correction L2Relative}
-5.1910 -3.8390 5 10 6500 1.0698 0.9520 0.0
-3.8390 -3.4890 5 10 6500 1.0241 0.2687 0.0
-3.4890 -3.1390 5 10 6500 0.9876 -0.0301 0.0
-3.1390 -2.9640 5 10 6500 0.9890 -0.0612 0.0
-2.9640 -2.8530 5 10 6500 1.0135 -0.3320 0.0
-2.8530 -2.6500 5 10 6500 1.0185 -0.1117 0.0
-2.6500 -2.5000 5 10 6500 0.9980 0.0271 0.0
-2.5000 -2.3220 5 10 6500 0.9973 0.0231 0.0
-2.3220 -2.1720 5 10 6500 0.9868 0.0635 0.0
-2.1720 -1.9300 5 10 6500 0.9920 0.0088 0.0
-1.9300 -1.6530 5 10 6500 0.9894 -0.0014 0.0
-1.6530 -1.4790 5 10 6500 0.9889 0.0114 0.0
-1.4790 -1.3050 5 10 6500 0.9965 0.0001 0.0
-1.3050 -1.0440 5 10 6500 0.9951 0.0045 0.0
-1.0440 -0.7830 5 10 6500 0.9961 0.0203 0.0
-0.7830 -0.5220 5 10 6500 0.9974 -0.0025 0.0
-0.5220 -0.2610 5 10 6500 1.0001 0.0002 0.0
-0.2610 -0.0000 5 10 6500 1.0019 -0.0158 0.0
0.0000 0.2610 5 10 6500 1.0019 -0.0158 0.0
0.2610 0.5220 5 10 6500 1.0001 0.0002 0.0
0.5220 0.7830 5 10 6500 0.9974 -0.0025 0.0
0.7830 1.0440 5 10 6500 0.9961 0.0203 0.0
1.0440 1.3050 5 10 6500 0.9951 0.0045 0.0
1.3050 1.4790 5 10 6500 0.9965 0.0001 0.0
1.4790 1.6530 5 10 6500 0.9889 0.0114 0.0
1.6530 1.9300 5 10 6500 0.9894 -0.0014 0.0
1.9300 2.1720 5 10 6500 0.9920 0.0088 0.0
2.1720 2.3220 5 10 6500 0.9868 0.0635 0.0
2.3220 2.5000 5 10 6500 0.9973 0.0231 0.0
2.5000 2.6500 5 10 6500 0.9980 0.0271 0.0
2.6500 2.8530 5 10 6500 1.0185 -0.1117 0.0
2.8530 2.9640 5 10 6500 1.0135 -0.3320 0.0
2.9640 3.1390 5 10 6500 0.9890 -0.0612 0.0
3.1390 3.4890 5 10 6500 0.9876 -0.0301 0.0
3.4890 3.8390 5 10 6500 1.0241 0.2687 0.0
3.8390 5.1910 5 10 6500 1.0698 0.9520 0.0
