{ 1 JetEta 1 JetPt 1./([0]+[1]*100./3.*(TMath::Max(0.,1.03091-0.051154*pow(x,-0.154227))-TMath::Max(0.,1.03091-0.051154*TMath::Power(208.,-0.154227)))+[2]*((-2.36997+0.413917*TMath::Log(x))/x-(-2.36997+0.413917*TMath::Log(208))/208)) Correction L2Relative}
-5.1910 -3.8390 5 10 6500 0.9443 0.5658 0.0
-3.8390 -3.4890 5 10 6500 0.9902 0.3726 0.0
-3.4890 -3.1390 5 10 6500 0.9981 0.2641 0.0
-3.1390 -2.9640 5 10 6500 0.9913 0.3652 0.0
-2.9640 -2.8530 5 10 6500 1.0022 0.9433 0.0
-2.8530 -2.6500 5 10 6500 0.9573 0.6165 0.0
-2.6500 -2.5000 5 10 6500 0.9370 0.3692 0.0
-2.5000 -2.3220 5 10 6500 0.9260 0.1700 0.0
-2.3220 -2.1720 5 10 6500 0.9329 0.1073 0.0
-2.1720 -1.9300 5 10 6500 0.9605 0.1360 0.0
-1.9300 -1.6530 5 10 6500 0.9610 0.0934 0.0
-1.6530 -1.4790 5 10 6500 0.9606 0.0840 0.0
-1.4790 -1.3050 5 10 6500 0.9737 0.0716 0.0
-1.3050 -1.0440 5 10 6500 0.9751 0.0036 0.0
-1.0440 -0.7830 5 10 6500 0.9861 0.0352 0.0
-0.7830 -0.5220 5 10 6500 0.9844 0.0525 0.0
-0.5220 -0.2610 5 10 6500 0.9846 0.0515 0.0
-0.2610 -0.0000 5 10 6500 0.9851 0.0576 0.0
0.0000 0.2610 5 10 6500 0.9851 0.0576 0.0
0.2610 0.5220 5 10 6500 0.9846 0.0515 0.0
0.5220 0.7830 5 10 6500 0.9844 0.0525 0.0
0.7830 1.0440 5 10 6500 0.9861 0.0352 0.0
1.0440 1.3050 5 10 6500 0.9751 0.0036 0.0
1.3050 1.4790 5 10 6500 0.9737 0.0716 0.0
1.4790 1.6530 5 10 6500 0.9606 0.0840 0.0
1.6530 1.9300 5 10 6500 0.9610 0.0934 0.0
1.9300 2.1720 5 10 6500 0.9605 0.1360 0.0
2.1720 2.3220 5 10 6500 0.9329 0.1073 0.0
2.3220 2.5000 5 10 6500 0.9260 0.1700 0.0
2.5000 2.6500 5 10 6500 0.9370 0.3692 0.0
2.6500 2.8530 5 10 6500 0.9573 0.6165 0.0
2.8530 2.9640 5 10 6500 1.0022 0.9433 0.0
2.9640 3.1390 5 10 6500 0.9913 0.3652 0.0
3.1390 3.4890 5 10 6500 0.9981 0.2641 0.0
3.4890 3.8390 5 10 6500 0.9902 0.3726 0.0
3.8390 5.1910 5 10 6500 0.9443 0.5658 0.0
