{ 1 JetEta 1 JetPt 1./([0]+[1]*100./3.*(TMath::Max(0.,1.03091-0.051154*pow(x,-0.154227))-TMath::Max(0.,1.03091-0.051154*TMath::Power(208.,-0.154227)))+[2]*((-2.36997+0.413917*TMath::Log(x))/x-(-2.36997+0.413917*TMath::Log(208))/208)) Correction L2Relative}
-5.1910 -3.8390 5 10 6500 1.0118 1.1669 0.0
-3.8390 -3.4890 5 10 6500 1.0047 0.2947 0.0
-3.4890 -3.1390 5 10 6500 1.0483 0.2848 0.0
-3.1390 -2.9640 5 10 6500 1.0198 0.3892 0.0
-2.9640 -2.8530 5 10 6500 0.8866 0.3875 0.0
-2.8530 -2.6500 5 10 6500 0.8773 0.0950 0.0
-2.6500 -2.5000 5 10 6500 0.9123 0.1011 0.0
-2.5000 -2.3220 5 10 6500 0.9283 0.1439 0.0
-2.3220 -2.1720 5 10 6500 0.9429 0.1321 0.0
-2.1720 -1.9300 5 10 6500 0.9688 0.1398 0.0
-1.9300 -1.6530 5 10 6500 0.9699 0.0918 0.0
-1.6530 -1.4790 5 10 6500 0.9694 0.0801 0.0
-1.4790 -1.3050 5 10 6500 0.9787 0.0871 0.0
-1.3050 -1.0440 5 10 6500 0.9783 0.0084 0.0
-1.0440 -0.7830 5 10 6500 0.9897 0.0258 0.0
-0.7830 -0.5220 5 10 6500 0.9872 0.0473 0.0
-0.5220 -0.2610 5 10 6500 0.9833 0.0629 0.0
-0.2610 -0.0000 5 10 6500 0.9841 0.0750 0.0
0.0000 0.2610 5 10 6500 0.9841 0.0750 0.0
0.2610 0.5220 5 10 6500 0.9833 0.0629 0.0
0.5220 0.7830 5 10 6500 0.9872 0.0473 0.0
0.7830 1.0440 5 10 6500 0.9897 0.0258 0.0
1.0440 1.3050 5 10 6500 0.9783 0.0084 0.0
1.3050 1.4790 5 10 6500 0.9787 0.0871 0.0
1.4790 1.6530 5 10 6500 0.9694 0.0801 0.0
1.6530 1.9300 5 10 6500 0.9699 0.0918 0.0
1.9300 2.1720 5 10 6500 0.9688 0.1398 0.0
2.1720 2.3220 5 10 6500 0.9429 0.1321 0.0
2.3220 2.5000 5 10 6500 0.9283 0.1439 0.0
2.5000 2.6500 5 10 6500 0.9123 0.1011 0.0
2.6500 2.8530 5 10 6500 0.8773 0.0950 0.0
2.8530 2.9640 5 10 6500 0.8866 0.3875 0.0
2.9640 3.1390 5 10 6500 1.0198 0.3892 0.0
3.1390 3.4890 5 10 6500 1.0483 0.2848 0.0
3.4890 3.8390 5 10 6500 1.0047 0.2947 0.0
3.8390 5.1910 5 10 6500 1.0118 1.1669 0.0
