{ 1 JetEta 1 JetPt 1./([0]+[1]*100./3.*(TMath::Max(0.,1.03091-0.051154*pow(x,-0.154227))-TMath::Max(0.,1.03091-0.051154*TMath::Power(208.,-0.154227)))+[2]*((-2.36997+0.413917*TMath::Log(x))/x-(-2.36997+0.413917*TMath::Log(208))/208)) Correction L2Relative}
-5.1910 -3.8390 5 10 6500 0.9342 0.5016 0.0
-3.8390 -3.4890 5 10 6500 0.9818 0.3410 0.0
-3.4890 -3.1390 5 10 6500 0.9992 0.2575 0.0
-3.1390 -2.9640 5 10 6500 0.9943 0.3327 0.0
-2.9640 -2.8530 5 10 6500 1.0622 1.2944 0.0
-2.8530 -2.6500 5 10 6500 1.0194 0.5148 0.0
-2.6500 -2.5000 5 10 6500 0.9696 0.3492 0.0
-2.5000 -2.3220 5 10 6500 0.9330 0.1604 0.0
-2.3220 -2.1720 5 10 6500 0.9327 0.0916 0.0
-2.1720 -1.9300 5 10 6500 0.9542 0.1234 0.0
-1.9300 -1.6530 5 10 6500 0.9554 0.0828 0.0
-1.6530 -1.4790 5 10 6500 0.9552 0.0696 0.0
-1.4790 -1.3050 5 10 6500 0.9682 0.0572 0.0
-1.3050 -1.0440 5 10 6500 0.9698 -0.0067 0.0
-1.0440 -0.7830 5 10 6500 0.9816 0.0216 0.0
-0.7830 -0.5220 5 10 6500 0.9808 0.0403 0.0
-0.5220 -0.2610 5 10 6500 0.9797 0.0396 0.0
-0.2610 -0.0000 5 10 6500 0.9805 0.0458 0.0
0.0000 0.2610 5 10 6500 0.9805 0.0458 0.0
0.2610 0.5220 5 10 6500 0.9797 0.0396 0.0
0.5220 0.7830 5 10 6500 0.9808 0.0403 0.0
0.7830 1.0440 5 10 6500 0.9816 0.0216 0.0
1.0440 1.3050 5 10 6500 0.9698 -0.0067 0.0
1.3050 1.4790 5 10 6500 0.9682 0.0572 0.0
1.4790 1.6530 5 10 6500 0.9552 0.0696 0.0
1.6530 1.9300 5 10 6500 0.9554 0.0828 0.0
1.9300 2.1720 5 10 6500 0.9542 0.1234 0.0
2.1720 2.3220 5 10 6500 0.9327 0.0916 0.0
2.3220 2.5000 5 10 6500 0.9330 0.1604 0.0
2.5000 2.6500 5 10 6500 0.9696 0.3492 0.0
2.6500 2.8530 5 10 6500 1.0194 0.5148 0.0
2.8530 2.9640 5 10 6500 1.0622 1.2944 0.0
2.9640 3.1390 5 10 6500 0.9943 0.3327 0.0
3.1390 3.4890 5 10 6500 0.9992 0.2575 0.0
3.4890 3.8390 5 10 6500 0.9818 0.3410 0.0
3.8390 5.1910 5 10 6500 0.9342 0.5016 0.0
