{ 1 JetEta 1 JetPt 1./([0]+[1]*100./3.*(TMath::Max(0.,1.03091-0.051154*pow(x,-0.154227))-TMath::Max(0.,1.03091-0.051154*TMath::Power(208.,-0.154227)))+[2]*((-2.36997+0.413917*TMath::Log(x))/x-(-2.36997+0.413917*TMath::Log(208))/208)) Correction L2Relative}
-5.1910 -3.8390 5 10 6500 0.9792 0.9115 0.0
-3.8390 -3.4890 5 10 6500 1.0063 0.4060 0.0
-3.4890 -3.1390 5 10 6500 1.0352 0.2695 0.0
-3.1390 -2.9640 5 10 6500 1.0202 0.3510 0.0
-2.9640 -2.8530 5 10 6500 1.0422 1.5413 0.0
-2.8530 -2.6500 5 10 6500 1.0409 0.6628 0.0
-2.6500 -2.5000 5 10 6500 0.9870 0.4098 0.0
-2.5000 -2.3220 5 10 6500 0.9482 0.1806 0.0
-2.3220 -2.1720 5 10 6500 0.9493 0.0997 0.0
-2.1720 -1.9300 5 10 6500 0.9697 0.1357 0.0
-1.9300 -1.6530 5 10 6500 0.9733 0.0912 0.0
-1.6530 -1.4790 5 10 6500 0.9723 0.0809 0.0
-1.4790 -1.3050 5 10 6500 0.9818 0.0677 0.0
-1.3050 -1.0440 5 10 6500 0.9797 0.0013 0.0
-1.0440 -0.7830 5 10 6500 0.9907 0.0328 0.0
-0.7830 -0.5220 5 10 6500 0.9880 0.0528 0.0
-0.5220 -0.2610 5 10 6500 0.9855 0.0555 0.0
-0.2610 -0.0000 5 10 6500 0.9867 0.0586 0.0
0.0000 0.2610 5 10 6500 0.9867 0.0586 0.0
0.2610 0.5220 5 10 6500 0.9855 0.0555 0.0
0.5220 0.7830 5 10 6500 0.9880 0.0528 0.0
0.7830 1.0440 5 10 6500 0.9907 0.0328 0.0
1.0440 1.3050 5 10 6500 0.9797 0.0013 0.0
1.3050 1.4790 5 10 6500 0.9818 0.0677 0.0
1.4790 1.6530 5 10 6500 0.9723 0.0809 0.0
1.6530 1.9300 5 10 6500 0.9733 0.0912 0.0
1.9300 2.1720 5 10 6500 0.9697 0.1357 0.0
2.1720 2.3220 5 10 6500 0.9493 0.0997 0.0
2.3220 2.5000 5 10 6500 0.9482 0.1806 0.0
2.5000 2.6500 5 10 6500 0.9870 0.4098 0.0
2.6500 2.8530 5 10 6500 1.0409 0.6628 0.0
2.8530 2.9640 5 10 6500 1.0422 1.5413 0.0
2.9640 3.1390 5 10 6500 1.0202 0.3510 0.0
3.1390 3.4890 5 10 6500 1.0352 0.2695 0.0
3.4890 3.8390 5 10 6500 1.0063 0.4060 0.0
3.8390 5.1910 5 10 6500 0.9792 0.9115 0.0
