{ 1 JetEta 1 JetPt 1./([0]+[1]*100./3.*(TMath::Max(0.,1.03091-0.051154*pow(x,-0.154227))-TMath::Max(0.,1.03091-0.051154*TMath::Power(208.,-0.154227)))+[2]*((-2.36997+0.413917*TMath::Log(x))/x-(-2.36997+0.413917*TMath::Log(208))/208)) Correction L2Relative}
-5.1910 -3.8390 5 10 6500 0.9979 1.1333 0.0
-3.8390 -3.4890 5 10 6500 1.0024 0.3474 0.0
-3.4890 -3.1390 5 10 6500 1.0352 0.2270 0.0
-3.1390 -2.9640 5 10 6500 1.0123 0.4093 0.0
-2.9640 -2.8530 5 10 6500 0.8452 0.4045 0.0
-2.8530 -2.6500 5 10 6500 0.8527 0.1560 0.0
-2.6500 -2.5000 5 10 6500 0.8944 0.2026 0.0
-2.5000 -2.3220 5 10 6500 0.9222 0.1926 0.0
-2.3220 -2.1720 5 10 6500 0.9411 0.1196 0.0
-2.1720 -1.9300 5 10 6500 0.9667 0.1475 0.0
-1.9300 -1.6530 5 10 6500 0.9693 0.1124 0.0
-1.6530 -1.4790 5 10 6500 0.9701 0.0846 0.0
-1.4790 -1.3050 5 10 6500 0.9829 0.0766 0.0
-1.3050 -1.0440 5 10 6500 0.9837 0.0178 0.0
-1.0440 -0.7830 5 10 6500 0.9928 0.0479 0.0
-0.7830 -0.5220 5 10 6500 0.9904 0.0687 0.0
-0.5220 -0.2610 5 10 6500 0.9881 0.0651 0.0
-0.2610 -0.0000 5 10 6500 0.9899 0.0669 0.0
0.0000 0.2610 5 10 6500 0.9899 0.0669 0.0
0.2610 0.5220 5 10 6500 0.9881 0.0651 0.0
0.5220 0.7830 5 10 6500 0.9904 0.0687 0.0
0.7830 1.0440 5 10 6500 0.9928 0.0479 0.0
1.0440 1.3050 5 10 6500 0.9837 0.0178 0.0
1.3050 1.4790 5 10 6500 0.9829 0.0766 0.0
1.4790 1.6530 5 10 6500 0.9701 0.0846 0.0
1.6530 1.9300 5 10 6500 0.9693 0.1124 0.0
1.9300 2.1720 5 10 6500 0.9667 0.1475 0.0
2.1720 2.3220 5 10 6500 0.9411 0.1196 0.0
2.3220 2.5000 5 10 6500 0.9222 0.1926 0.0
2.5000 2.6500 5 10 6500 0.8944 0.2026 0.0
2.6500 2.8530 5 10 6500 0.8527 0.1560 0.0
2.8530 2.9640 5 10 6500 0.8452 0.4045 0.0
2.9640 3.1390 5 10 6500 1.0123 0.4093 0.0
3.1390 3.4890 5 10 6500 1.0352 0.2270 0.0
3.4890 3.8390 5 10 6500 1.0024 0.3474 0.0
3.8390 5.1910 5 10 6500 0.9979 1.1333 0.0
